Neuron class	Class member	Lineage	Neurotransmitter identity	"Reporter transgene expressed in this cell (based on manually curated Wormbase dataset as of July 15th, 2016)"																																																																																																																																												
PHA	PHAL	AB.plpppaapp	Glu	bbs-1	bbs-2	bbs-8	osm-12	arl-13	arl-6	bra-1	C33A12.4	C34D4.1	ceh-14	ceh-19	che-2	che-3	che-7	clhm-1	cnx-1	coq-8	djr-1.2	dkf-1	dmd-4	dyf-11	dyf-3	eat-4	egl-43	F25B4.2	flp-15	flp-4	fut-1	gcy-12	gcy-17	goa-1	gpa-1	gpa-13	gpa-14	gpa-15	gpa-2	gpa-3	gpa-6	hlh-29	ida-1	ift-81	inx-13	inx-19	jbts-14	K07C11.10	kqt-3	lin-11	mir-124	mks-5	ncr-1	ncs-1	nlp-14	nlp-37	nlp-7	nphp-1	nphp-4	npr-1	npr-5	ocr-2	odr-4	odr-8	osm-10	osm-3	osm-6	osm-9	pdf-1	pdfr-1	pkc-1	pnc-1	pqn-47	R102.2	rgs-3	ser-3	sgk-1	sid-3	snai-2	sra-39	srab-20	srb-6	srd-16	srg-13	srh-18	srp-2	tax-6	tbb-4	tmc-1	trpa-1	tub-1	unc-103	unc-9	Y55D5A.1	lite-1	acc-2	nekl-1																																															
	PHAR	AB.prpppaapp	Glu	bbs-1	bbs-2	bbs-8	osm-12	arl-13	arl-6	bra-1	C33A12.4	C34D4.1	ceh-14	ceh-19	che-2	che-3	che-7	clhm-1	cnx-1	coq-8	djr-1.2	dkf-1	dmd-4	dyf-11	dyf-3	eat-4	egl-43	F25B4.2	flp-15	flp-4	fut-1	gcy-12	gcy-17	goa-1	gpa-1	gpa-13	gpa-14	gpa-15	gpa-2	gpa-3	gpa-6	hlh-29	ida-1	ift-81	inx-13	inx-19	jbts-14	K07C11.10	kqt-3	lin-11	mir-124	mks-5	ncr-1	ncs-1	nlp-14	nlp-37	nlp-7	nphp-1	nphp-4	npr-1	npr-5	ocr-2	odr-4	odr-8	osm-10	osm-3	osm-6	osm-9	pdf-1	pdfr-1	pkc-1	pnc-1	pqn-47	R102.2	rgs-3	ser-3	sgk-1	sid-3	snai-2	sra-39	srab-20	srb-6	srd-16	srg-13	srh-18	srp-2	tax-6	tbb-4	tmc-1	trpa-1	tub-1	unc-103	unc-9	Y55D5A.1	lite-1	acc-2	nekl-1																																															
PHB	PHBL	AB.plapppappp	Glu	bbs-1	bbs-2	bbs-8	osm-12	arl-13	arl-6	arrd-4	bra-1	C01H6.9	C33A12.4	ceh-13	ceh-14	che-2	che-3	che-7	clhm-1	cnx-1	cog-1	djr-1.2	dkf-1	dmd-4	dyf-11	dyf-3	eat-4	egl-43	F25B4.2	flp-4	flp-7	fut-1	glp-1	gpa-1	gpa-13	gpa-14	gpa-15	gpa-2	gpa-3	gpa-6	gpa-9	gpc-1	hlh-14	ida-1	ift-81	inx-13	inx-19	jbts-14	K07C11.10	K10D6.2	K10G6.4	kqt-3	mir-124	mks-5	ncr-1	ncs-1	nlp-1	nlp-37	nphp-1	nphp-4	npr-1	npr-5	ocr-2	odr-4	odr-8	osm-10	osm-3	osm-6	osm-9	pdf-1	pdfr-1	pkc-1	pnc-1	pqn-47	R102.2	rgs-3	ser-3	sgk-1	sid-3	snai-2	sra-39	srb-6	srd-16	srh-18	srp-2	T27A3.1	tax-6	tbb-4	trpa-1	tub-1	unc-9	vab-15	Y55D5A.1	lite-1	qui-1	nekl-1	pax-3																																															
	PHBR	AB.prapppappp	Glu	bbs-1	bbs-2	bbs-8	osm-12	arl-13	arl-6	arrd-4	bra-1	C01H6.9	C33A12.4	ceh-13	ceh-14	che-2	che-3	che-7	clhm-1	cnx-1	cog-1	djr-1.2	dkf-1	dmd-4	dyf-11	dyf-3	eat-4	egl-43	F25B4.2	flp-4	flp-7	fut-1	glp-1	gpa-1	gpa-13	gpa-14	gpa-15	gpa-2	gpa-3	gpa-6	gpa-9	gpc-1	hlh-14	ida-1	ift-81	inx-13	inx-19	jbts-14	K07C11.10	K10D6.2	K10G6.4	kqt-3	mir-124	mks-5	ncr-1	ncs-1	nlp-1	nlp-37	nphp-1	nphp-4	npr-1	npr-5	ocr-2	odr-4	odr-8	osm-10	osm-3	osm-6	osm-9	pdf-1	pdfr-1	pkc-1	pnc-1	pqn-47	R102.2	rgs-3	ser-3	sgk-1	sid-3	snai-2	sra-39	srb-6	srd-16	srh-18	srp-2	T27A3.1	tax-6	tbb-4	trpa-1	tub-1	unc-9	vab-15	Y55D5A.1	lite-1	qui-1	nekl-1	pax-3																																															
PHC	PHCL	TL.pppaa	Glu	ahr-1	ceh-14	dkf-1	dop-1	eat-4	flp-11	ida-1	mab-23	ncr-1	plr-1	ptl-1	rcn-1	srab-12	unc-86	unc-9	tmc-1																																																																																																																													
	PHCR	TR.pppaa	Glu	ahr-1	ceh-14	dkf-1	dop-1	eat-4	flp-11	ida-1	mab-23	ncr-1	plr-1	ptl-1	rcn-1	srab-12	unc-86	unc-9	tmc-1																																																																																																																													
PLM	PLML	AB.plapappppaa	Glu	acc-1	acp-2	acr-23	aha-1	ahr-1	anoh-2	ari-1	C03A3.3	C49G9.1	cam-1	cct-2	cct-4	ceh-13	ceh-14	chhy-1	clec-38	coel-1	ddl-2	deg-3	degt-1	dgn-1	dgn-1	dlk-1	dop-1	dsh-1	dyn-1	eat-4	egl-2	egl-5	elp-1	elpc-1	elpc-1	exc-9	F57H12.7	flp-20	gab-1	gcy-35	glr-8	gpa-16	hlh-14	inx-13	inx-3	inx-7	kqt-1	kqt-3	kvs-4	lgc-12	lgc-37	mab-21	mab-21	max-2	mec-10	mec-17	mec-18	mec-2	mec-3	mec-4	mec-6	mec-7	mec-8	mig-10	mig-2	mir-241	mps-1	mtd-1	nck-1	ncs-7	nid-1	nipi-3	nipi-3	nlp-7	nob-1	pag-3	pat-2	pat-4	pat-6	pat-6	pdfr-1	php-3	pkc-1	poml-1	poml-1	ptl-1	ptrn-1	rfip-1	rhgf-1	rhgf-2	rig-6	riok-1	rpm-1	sam-10	sax-7	shw-3	str-33	T07D1.3	tag-97	tba-1	tba-2	tiam-1	txdc-9	tyra-2	unc-32	unc-36	unc-86	unc-9	unc-97	vab-1	Y113G7A.15 	zyg-8																																
	PLMR	AB.prapappppaa	Glu	acc-1	acp-2	acr-23	aha-1	ahr-1	anoh-2	ari-1	C03A3.3	C49G9.1	cam-1	cct-2	cct-4	ceh-13	ceh-14	chhy-1	clec-38	coel-1	ddl-2	deg-3	degt-1	dgn-1	dgn-1	dlk-1	dop-1	dsh-1	dyn-1	eat-4	egl-2	egl-5	elp-1	elpc-1	elpc-1	exc-9	F57H12.7	flp-20	gab-1	gcy-35	glr-8	gpa-16	hlh-14	inx-13	inx-3	inx-7	kqt-1	kqt-3	kvs-4	lgc-12	lgc-37	mab-21	mab-21	max-2	mec-10	mec-17	mec-18	mec-2	mec-3	mec-4	mec-6	mec-7	mec-8	mig-10	mig-2	mir-241	mps-1	mtd-1	nck-1	ncs-7	nid-1	nipi-3	nipi-3	nlp-7	nob-1	pag-3	pat-2	pat-4	pat-6	pat-6	pdfr-1	php-3	pkc-1	poml-1	poml-1	ptl-1	ptrn-1	rfip-1	rhgf-1	rhgf-2	rig-6	riok-1	rpm-1	sam-10	sax-7	shw-3	str-33	T07D1.3	tag-97	tba-1	tba-2	tiam-1	txdc-9	tyra-2	unc-32	unc-36	unc-86	unc-9	unc-97	vab-1	Y113G7A.15 	zyg-8																																
PLN	PLNL	TL.pppap	ACh	acc-4	ahr-1	cho-1	dop-1	egl-2	exc-9	gcy-35	inx-13	inx-7	lad-2	mec-1	odr-2	ppk-3	syg-2	unc-17	unc-32	unc-47	unc-53	unc-86	unc-9																																																																																																																									
	PLNR	TR.pppap	ACh	acc-4	ahr-1	cho-1	dop-1	egl-2	exc-9	gcy-35	inx-13	inx-7	lad-2	mec-1	odr-2	ppk-3	syg-2	unc-17	unc-32	unc-47	unc-53	unc-86	unc-9																																																																																																																									
PQR	PQR	QL.ap	Glu	ace-3	ahr-1	ani-1	arl-13	bbs-1	bbs-2	bbs-8	ceh-13	che-2	che-3	cor-1	daf-25	daf-28	dkf-2	dop-4	dyf-11	dyf-2	eat-4	egl-13	egl-2	egl-4	eol-1	flp-10	flp-3	gcy-25	gcy-32	gcy-33	gcy-34	gcy-35	gcy-36	gcy-37	glb-5	gpa-8	hlh-29	lin-17	lin-32	mab-21	mab-7	mnm-2	ncx-5	nekl-1	nlp-37	nphp-2	npr-1	npr-17	npr-4	osm-12	osm-6	pdf-1	pdfr-1	pdl-1	tax-2	tba-9	tbb-4	tmc-1	toe-2	unc-86																																																																																				
PVC	PVCL	AB.plpppaapaa	ACh	acc-4	ace-2	add-1	cam-1	ceh-14	cfi-1	cho-1	deg-1	deg-3	des-2	dkf-1	egl-5	flp-11	flp-20	glr-1	glr-2	glr-5	goa-1	gpa-16	inx-13	inx-19	inx-7	kel-8	mab-21	mab-9	mec-6	mps-3	mps-4	mpz-1	ncam-1	nhr-83	nmr-1	nmr-2	pdfr-1	pnc-1	rab-6.1	rig-1	rig-6	ser-2	unc-17	unc-3	unc-36	unc-8	unc-9	vab-15																																																																																																
	PVCR	AB.prpppaapaa	ACh	acc-4	ace-2	add-1	cam-1	ceh-14	cfi-1	cho-1	deg-1	deg-3	des-2	dkf-1	egl-5	flp-11	flp-20	glr-1	glr-2	glr-5	goa-1	gpa-16	inx-13	inx-19	inx-7	kel-8	mab-21	mab-9	mec-6	mps-3	mps-4	mpz-1	ncam-1	nhr-83	nmr-1	nmr-2	pdfr-1	pnc-1	rab-6.1	rig-1	rig-6	ser-2	unc-17	unc-3	unc-36	unc-8	unc-9	vab-15																																																																																																
PVD	PVDL	V5L.paapa	Glu	atg-18	bicd-1	C49G9.1	casy-1	cgh-1	coq-8	cpb-3	dcr-1	ddx-17	deg-3	degt-1	des-2	dma-1	dop-3	dsc-1	eat-4	egl-3	egl-43	egl-46	erm-1	exl-1	exoc-8	F49H12.4 	flp-22	flp-4	fmi-1	frm-4	frm-8	glr-4	goa-1	hpo-30	hsp-4	inx-12	kpc-1	larp-5	lgc-12	max-2	mbl-1	mec-10	mec-3	mec-6	mec-7	mec-9	mir-124	mtr-4	nhr-111	nlg-1	nlp-11	npr-2	oig-8	osm-9	paqr-1	paqr-1	pkc-1	PVDL	rab-10	rsp-3	rsp-6	ser-2	srab-12	sup-26	tiam-1	top-1	trpa-1	tyra-2	unc-32	unc-62	unc-7	unc-86	Y55F3AM.3																																																																							
	PVDR	V5R.paapa	Glu	atg-18	bicd-1	C49G9.1	casy-1	cgh-1	coq-8	cpb-3	dcr-1	ddx-17	deg-3	degt-1	des-2	dma-1	dop-3	dsc-1	eat-4	egl-3	egl-43	egl-46	erm-1	exl-1	exoc-8	F49H12.4 	flp-22	flp-4	fmi-1	frm-4	frm-8	glr-4	goa-1	hpo-30	hsp-4	inx-12	kpc-1	larp-5	lgc-12	max-2	mbl-1	mec-10	mec-3	mec-6	mec-7	mec-9	mir-124	mtr-4	nhr-111	nlg-1	nlp-11	npr-2	oig-8	osm-9	paqr-1	paqr-1	pkc-1	PVDL	rab-10	rsp-3	rsp-6	ser-2	srab-12	sup-26	tiam-1	top-1	trpa-1	tyra-2	unc-32	unc-62	unc-7	unc-86	Y55F3AM.3																																																																							
PVM	PVM	QL paa	Unknown (orphan)	acr-23	ahr-1	baz-2	C03A3.3	C49G9.1	cam-1	cct-2	cct-4	ceh-14	ddl-2	egl-46	elp-1	F57H12.7	flp-20	flp-8	gab-1	gar-1	goa-1	inx-7	kal-1	lgc-37	madd-2	mec-10	mec-17	mec-2	mec-3	mec-4	mec-6	mec-7	mig-10	mig-5	mpz-1	mtd-1	nck-1	pag-3	pat-4	pat-6	pdfr-1	pkc-1	rhgf-2	sax-7	scc-1	T07D1.3	tba-1	tiam-1	top-1	unc-32	unc-36	unc-53	unc-8	unc-86	unc-97	Y113G7A.15 	zyg-8	ani-1	frpr-4																																																																																					
PVN	PVNL	TL.appp	ACh	acc-4	ceh-14	mpz-1	mps-3	pdf-1	unc-3	unc-17																																																																																																																																						
	PVNR	TR.appp	ACh	acc-4	ceh-14	mpz-1	mps-3	pdf-1	unc-3	unc-17																																																																																																																																						
PVP	PVPL	AB.plppppaaa	ACh	acc-4	cho-1	dgn-1	fmi-1	ida-1	inx-10	inx-7	kvs-4	lin-11	mbr-1	nhr-67	nlp-37	nlp-7	npr-17	odr-2	pdf-1	srab-12	unc-103	unc-17	unc-30	unc-53	unc-7																																																																																																																							
	PVPR	AB.prppppaaa	ACh	acc-4	cho-1	dgn-1	fmi-1	ida-1	inx-10	inx-7	kvs-4	lin-11	mbr-1	nhr-67	nlp-37	nlp-7	npr-17	odr-2	pdf-1	srab-12	unc-103	unc-17	unc-30	unc-53	unc-7																																																																																																																							
PVQ	PVQL	AB.plapppaaa	Glu	ace-2	acr-15	acr-2	asic-1	cam-1	ceh-14	ceh-43	coq-8	dcar-1	dgn-1	dkf-1	dkf-2	dop-1	eat-4	egl-47	fmi-1	ggr-1	glr-1	glr-5	gpa-14	gpa-9	hlh-14	inx-13	inx-19	inx-3	inx-7	lin-11	mir-124	mpz-1	nhr-83	npr-17	npr-2	ntr-1	ntr-2	ntr-2	pax-3	pxn-2	qui-1	ser-1	ser-3	snet-1	sra-6	ugt-50	unc-36	unc-53	unc-6	unc-7	unc-9	zig-5																																																																																												
	PVQR	AB.prapppaaa	Glu	ace-2	acr-15	acr-2	asic-1	cam-1	ceh-14	ceh-43	coq-8	dcar-1	dgn-1	dkf-1	dkf-2	dop-1	eat-4	egl-47	fmi-1	ggr-1	glr-1	glr-5	gpa-14	gpa-9	hlh-14	inx-13	inx-19	inx-3	inx-7	lin-11	mir-124	mpz-1	nhr-83	npr-17	npr-2	ntr-1	ntr-2	ntr-2	pax-3	pxn-2	qui-1	ser-1	ser-3	snet-1	sra-6	ugt-50	unc-36	unc-53	unc-6	unc-7	unc-9	zig-5																																																																																												
PVR	PVR	C.aappa	Glu	ceh-14	che-7	crm-1	dhc-3	dkf-2	eat-4	flp-10	flp-12	flp-20	ggr-1	hlh-14	inx-13	inx-3	inx-8	inx-9	mec-12	nhr-83	ntr-1	ntr-2	oig-1	pxf-1	unc-86	unc-9																																																																																																																						
PVT	PVT	AB.plpappppa	Unknown (orphan)	alh-1	C01H6.9	C15C8.4	C35D10.12	cam-1	ced-4	ceh-14	ceh-51	che-7	coq-8	cox-11	cyp-14A3	daf-28	daf-4	dkf-1	F56A8.3	F59B2.13	flp-5	flp-6	gcy-1	gcy-14	gcy-2	gcy-3	gpa-2	gpa-3	grd-6	grl-6	hlh-29	homt-1	igcm-2	ins-26	ins-3	ins-4	ins-5	ins-6	inx-17	inx-18	inx-3	inx-7	let-2	lev-8	lgc-35	lim-6	lite-1	mec-1	nhr-22	nlp-14	nlp-37	oig-3	paqr-2	pdf-1	pha-4	pin-2	pxf-1	R02E12.4 	R144.11	rig-3	scd-2	ser-1	ser-2	ser-4	sra-11	srab-23	srab-4	sre-11	sre-30	srsx-30	srz-13	syg-2	tba-2	ubc-1	unc-47	unc-6	unc-7	unc-9	vab-15	xrn-2	Y60A3A.9	zig-1	zig-2	zig-3	zig-4	zig-5	zig-8	ZK792.1 																																																								
PVW	PVWL	TL.ppa	Unknown (orphan)	ahr-1	ceh-14	dhc-3	dkf-2	flp-2	flp-22	flp-7	inx-7	kal-1	ntr-1	ntr-2	oig-1	tor-2	unc-9																																																																																																																															
	PVWR	TR.ppa	Unknown (orphan)	ahr-1	ceh-14	dhc-3	dkf-2	flp-2	flp-22	flp-7	inx-7	kal-1	ntr-1	ntr-2	oig-1	tor-2	unc-9																																																																																																																															
RIA	RIAL	AB.alapaapaa	Glu	dop-2	eat-4	gcy-2	glr-2	glr-3	glr-6	gpa-14	ins-3	ins-4	madd-4	magi-1	mig-10	nlp-22	ser-1	ser-2	tax-6	ttx-7	unc-5	acc-2	frpr-4	unc-47																																																																																																																								
	RIAR	AB.alaapppaa	Glu	dop-2	eat-4	gcy-2	glr-2	glr-3	glr-6	gpa-14	ins-3	ins-4	madd-4	magi-1	mig-10	nlp-22	ser-1	ser-2	tax-6	ttx-7	unc-5	acc-2	frpr-4	unc-47																																																																																																																								
RIB	RIBL	AB.plpaappap	GABA	acr-16	aptf-1	cho-1	coel-1	dop-1	egl-4	flp-20	glr-2	glr-4	mgl-3	oig-1	rig-6	ser-4	sto-3	tax-6	unc-17	unc-25	unc-29	unc-46	unc-47	unc-9	zig-5																																																																																																																							
	RIBR	AB.prpaappap	GABA	acr-16	aptf-1	cho-1	coel-1	dop-1	egl-4	flp-20	glr-2	glr-4	mgl-3	oig-1	rig-6	ser-4	sto-3	tax-6	unc-17	unc-25	unc-29	unc-46	unc-47	unc-9	zig-5																																																																																																																							
RIC	RICL	AB.plppaaaapp	Octopamine	C41G7.6 	cam-1	cat-1	che-7	crtc-1	dop-3	dkf-2	F08G12.8	fax-1	flp-22	flp-7	glr-5	hlh-2	inx-19	lin-11	madd-4	mbr-1	mod-1	ncr-1	nlp-7	ntr-1	rig-1	rig-6	ser-2	tbh-1	tdc-1	top-1	unc-7	unc-9	wrk-1	mgl-3	ser-6	ntc-1																																																																																																												
	RICR	AB.prppaaaapp	Octopamine	C41G7.6 	cam-1	cat-1	che-7	crtc-1	dop-3	dkf-2	F08G12.8	fax-1	flp-22	flp-7	glr-5	hlh-2	inx-19	lin-11	madd-4	mbr-1	mod-1	ncr-1	nlp-7	ntr-1	rig-1	rig-6	ser-2	tbh-1	tdc-1	top-1	unc-7	unc-9	wrk-1	mgl-3	ser-6	ntc-1																																																																																																												
RID	RID	AB.alappaapa	Unknown (orphan)	acr-15	acr-16	ceh-10	ceh-12	dop-2	exp-1	flp-2	goa-1	ins-5	ins-7	inx-7	kal-1	lim-4	lin-58	magi-1	mod-1	nkat-1	ncr-1	nlp-37	pdf-1	riok-1	ser-2	srab-4	unc-30	unc-47	unc-53	zig-5																																																																																																																		
RIF	RIFL	AB.plppapaaap	ACh	glr-4	glr-5	magi-1	ntr-2	odr-2	pbo-5	pdfr-1	plc-1	rig-6	riok-1	sra-11	syg-1	top-1	unc-6	unc-7	unc-9	cho-1	unc-17	unc-47																																																																																																																										
	RIFR	AB.prppapaaap	ACh	glr-4	glr-5	magi-1	ntr-2	odr-2	pbo-5	pdfr-1	plc-1	rig-6	riok-1	sra-11	syg-1	top-1	unc-6	unc-7	unc-9	cho-1	unc-17	unc-47																																																																																																																										
RIG	RIGL	AB.plppappaa	Glu	che-7	eat-4	egl-43	flp-1	flp-18	gcy-5	glr-1	glr-2	lim-6	lin-12	nhr-83	npr-1	oig-1	odr-2	pag-3	sra-11	syg-1	tba-9	top-1	twk-3	wrk-1	rab-6.1	acc-2																																																																																																																						
	RIGR	AB.prppappaa	Glu	che-7	eat-4	egl-43	flp-1	flp-18	gcy-5	glr-1	glr-2	lim-6	lin-12	nhr-83	npr-1	oig-1	odr-2	pag-3	sra-11	syg-1	tba-9	top-1	twk-3	wrk-1	rab-6.1	acc-2																																																																																																																						
RIH	RIH	AB.prpappaaa	Ach	acc-2	acc-4	ace-2	ace-3	ace-4	cat-1	cho-1	gfi-1	hst-3.1	mod-5	nep-1	nhr-67	slt-1	sox-2	tph-1	unc-17	unc-30	unc-5	unc-86																																																																																																																										
RIM	RIML	AB.plppaapap	Glu	acr-15	add-1	cam-1	che-7	dop-1	eat-4	flp-18	gcy-13	glr-1	glr-4	glr-5	goa-1	magi-1	mod-1	ncr-1	nlp-37	nmr-1	nmr-2	rig-6	syg-1	syg-2	tax-6	lite-1	hst-2	hst-6	tdc-1	nkat-1	cex-1	unc-47																																																																																																																
	RIMR	AB.prppaapap	Glu	acr-15	add-1	cam-1	che-7	dop-1	eat-4	flp-18	gcy-13	glr-1	glr-4	glr-5	goa-1	magi-1	mod-1	ncr-1	nlp-37	nmr-1	nmr-2	rig-6	syg-1	syg-2	tax-6	lite-1	hst-2	hst-6	tdc-1	nkat-1	cex-1	unc-47																																																																																																																
RIP	RIPL	AB.alpapaaaa	Unknown (orphan)	ahr-1	gpa-16	che-7	unc-9	unc-86																																																																																																																																								
	RIPR	AB.arappaaaa	Unknown (orphan)	ahr-1	gpa-16	che-7	unc-9	unc-86																																																																																																																																								
RIR	RIR	AB.prpapppaa	ACh	glr-2	nhr-67	unc-86	cho-1	unc-17																																																																																																																																								
RIS	RIS	AB.prpappapa	GABA	alr-1	aptf-1	C15C8.4	cam-1	dop-1	flp-11	glr-1	hst-3.1	ins-10	inx-6	inx-7	lim-6	nhr-67	nlp-37	nlr-1	pbo-5	ser-4	syg-1	tax-6	unc-25	unc-47	unc-9	zig-5	unc-46																																																																																																																					
RIV	RIVL	AB.plpaapaaa	ACh	acc-4	cam-1	lim-4	npr-1	odr-2	tab-1	unc-7	unc-42	unc-103	vem-1	zig-5	npr-4	flp-22	unc-17	cho-1	ace-3	ace-4	unc-47																																																																																																																											
	RIVR	AB.prpaapaaa	ACh	acc-4	cam-1	lim-4	npr-1	odr-2	tab-1	unc-7	unc-42	unc-103	vem-1	zig-5	npr-4	flp-22	unc-17	cho-1	ace-3	ace-4	unc-47																																																																																																																											
RMD	RMDDL	AB.alpapapaa	ACh	acc-1	acc-4	ace-3	ace-4	add-1	ast-1	casy-1		ceh-6	cho-1		egl-4	glr-1	glr-2	glr-4	glr-5	mgl-1	goa-1	mpz-1	msi-1	K10G6.4	oig-1	pxf-1		lgc-55	rig-1	rig-5	rig-6	ser-1		unc-42	unc-17			unc-7	vem-1	wrk-1	unc-42	unc-47																																																																																																						
	RMDDR	AB.arappapaa	ACh	acc-1	acc-4	ace-3	ace-4	add-1	ast-1	casy-1		ceh-6	cho-1		egl-4	glr-1	glr-2	glr-4	glr-5	mgl-1	goa-1	mpz-1	msi-1	K10G6.4	oig-1	pxf-1		lgc-55	rig-1	rig-5	rig-6	ser-1		unc-42	unc-17			unc-7	vem-1	wrk-1	unc-42	unc-47																																																																																																						
	RMDL	AB.alpppapad	ACh	acc-1	acc-4	ace-3	ace-4	add-1			cam-1		cho-1		egl-4	glr-1		glr-4	glr-5		goa-1	mpz-1	msi-1	K10G6.4	oig-1	pxf-1	qui-1	lgc-55	rig-1	rig-5	rig-6	ser-1		unc-42	unc-17	lim-4		unc-7	vem-1	wrk-1	unc-42																																																																																																							
	RMDR	AB.praaaapad	ACh	acc-1	acc-4	ace-3	ace-4	add-1			cam-1		cho-1		egl-4	glr-1		glr-4	glr-5		goa-1	mpz-1	msi-1	K10G6.4	oig-1	pxf-1	qui-1	lgc-55	rig-1	rig-5	rig-6	ser-1		unc-42	unc-17	lim-4		unc-7	vem-1	wrk-1	unc-42																																																																																																							
	RMDVL	AB.alppapaaa	ACh	acc-1	acc-4	ace-3	ace-4	add-1			cam-1	ceh-6	cho-1	csk-1	egl-4	glr-1	glr-2	glr-4	glr-5	mgl-1	goa-1	mpz-1	msi-1	K10G6.4	oig-1	pxf-1	qui-1	lgc-55	rig-1	rig-5	rig-6	ser-1	src-1	unc-42	unc-17		unc-36	unc-7	vem-1	wrk-1	unc-42	unc-47																																																																																																						
	RMDVR	AB.arapppaaa	ACh	acc-1	acc-4	ace-3	ace-4	add-1			cam-1	ceh-6	cho-1	csk-1	egl-4	glr-1	glr-2	glr-4	glr-5	mgl-1	goa-1	mpz-1	msi-1	K10G6.4	oig-1	pxf-1	qui-1	lgc-55	rig-1	rig-5	rig-6	ser-1	src-1	unc-42	unc-17		unc-36	unc-7	vem-1	wrk-1	unc-42	unc-47																																																																																																						
RME	RMED	AB.alapppaap	GABA		acr-14	add-1	avr-15			cam-1	ceh-10		cwn-2	dsh-1	F59B2.13	glr-5		madd-4	magi-1	mod-1	msi-1	nhr-67	ntr-2	odr-2	pdf-1	pdfr-1	rig-4	rig-6	slt-1	snf-11	sox-2	srab-4	unc-25	unc-46	unc-47		unc-9	wrk-1	vav-1																																																																																																									
	RMEL	AB.alaaaarlp	GABA	abi-1	acr-14	add-1		ahr-1	alr-1	cam-1	clh-6	dsh-1	glr-1			glr-5	lim-6	madd-4		mod-1	msi-1	nhr-67	ntr-2	odr-2			rig-4	rig-6	ser-2	snf-11	sox-2	srab-4	unc-25	unc-46	unc-47	unc-7	unc-9	wrk-1																																																																																																										
	RMER	AB.alaaaarrp	GABA	abi-1	acr-14	add-1		ahr-1	alr-1	cam-1	clh-6	dsh-1	glr-1			glr-5	lim-6	madd-4		mod-1	msi-1	nhr-67	ntr-2	odr-2			rig-4	rig-6	ser-2	snf-11	sox-2	srab-4	unc-25	unc-46	unc-47	unc-7	unc-9	wrk-1																																																																																																										
	RMEV	AB.plpappaaa	GABA		acr-14	add-1	avr-15			cam-1			cwn-2	dsh-1	F59B2.13	glr-5	lim-4	madd-4		mod-1	msi-1	nhr-67	ntr-2	odr-2	pdf-1	pdfr-1	rig-4	rig-6		snf-11	sox-2	srab-4	unc-25	unc-46	unc-47		unc-9	wrk-1	vav-1																																																																																																									
RMF	RMFL	G2.al	ACh	mpz-1	ser-1	unc-17	cho-1	acc-4																																																																																																																																								
	RMFR	G2.ar	ACh	mpz-1	ser-1	unc-17	cho-1	acc-4																																																																																																																																								
RMG	RMGL	AB.plapaaapp	Unknown (orphan)	avr-15	cam-1	dkf-2	flp-1	flp-5	flp-21	glr-4	glr-5	goa-1	ncs-1	npr-1	pdf-1	sax-7	srab-12	unc-7	unc-86																																																																																																																													
	RMGR	AB.prapaaapp	Unknown (orphan)	avr-15	cam-1	dkf-2	flp-1	flp-5	flp-21	glr-4	glr-5	goa-1	ncs-1	npr-1	pdf-1	sax-7	srab-12	unc-7	unc-86																																																																																																																													
RMH	RMHL	G1.l	ACh	acc-4	unc-17	mpz-1	ser-1	unc-17	cho-1	dct-5	sem-2	unc-42																																																																																																																																				
	RMHR	G1.r	ACh	acc-4	unc-17	mpz-1	ser-1	unc-17	cho-1	dct-5	sem-2	unc-42																																																																																																																																				
SAA	SAADL	AB.alppapapa	ACh	acc-4	unc-17	acr-15	flp-7	flp-12	glr-4	lad-2	lim-4	rig-5	pdf-1	unc-42	rig-6	npr-1	sox-3	acc-1																																																																																																																														
	SAADR	AB.arapppapa	ACh	acc-4	unc-17	acr-15	flp-7	flp-12	glr-4	lad-2	lim-4	rig-5	pdf-1	unc-42	rig-6	npr-1	sox-3	acc-1																																																																																																																														
	SAAVL	AB.plpaaaaaa	ACh	acc-4	unc-17	acr-15	flp-7	flp-12	glr-4	lad-2	lim-4	rig-5	pdf-1	unc-42	rig-6		sox-3	acc-1																																																																																																																														
	SAAVR	AB.prpaaaaaa	ACh	acc-4	unc-17	acr-15	flp-7	flp-12	glr-4	lad-2	lim-4	rig-5	pdf-1	unc-42	rig-6		sox-3	acc-1																																																																																																																														
SAB	SABD	AB.plppapaap	ACh	acc-4	cho-1	exp-1	exp-1	flp-11	glr-4	glr-5	inx-8	madd-4		sup-1	syg-1	unc-17	unc-4	unc-3		mab-9	unc-129	unc-8	npr-2																																																																																																																									
	SABVL	AB.plppapaaaa	ACh	acc-4	cho-1	bnc-1		fax-1	flp-11	glr-4	glr-5	inx-8	madd-4	del-1	sup-1	syg-1	unc-17	unc-4	unc-3	ceh-6			unc-8		ddr-2																																																																																																																							
	SABVR	AB.prppapaaaa	ACh	acc-4	cho-1	bnc-1	fax-1	fax-1	flp-11	glr-4	glr-5	inx-8	madd-4	del-1	sup-1	syg-1	unc-17	unc-4	unc-3	ceh-6			unc-8		ddr-2																																																																																																																							
